parcel_id,khasra_no,khata_no,village,village_hi,tehsil,tehsil_hi,district,district_hi,owner_name,owner_name_hi,father_name,father_name_hi,area_hectares,area_acres,area_bigha,area_sqm,land_type,soil_type,irrigation_source,market_value_per_ha,circle_rate,last_mutation_date,mutation_status,encumbrance_status,litigation_status,tribal_sensitive,forest_distance_km,highway_distance_km,data_source,wkt_geometry,centroid_lat,centroid_lng,min_lat,min_lng,max_lat,max_lng,is_pilot
CG-JAN-1562,405/2,KH-161,Janjgir-Champa_Village_B,ग्राम ब,Janjgir-Champa Khas,जांजगीर-चांपा खास,Janjgir-Champa,जांजगीर-चांपा,Chaitanya Yadav,चैतन्य यादव,Late Rajesh Yadav,स्व. राजेश यादव,4.5,11.12,17.78,45000.0,RAIN_FED,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.587133 21.998434, 82.588704 21.994543, 82.587813 21.993648, 82.584089 21.993845, 82.583652 21.994463, 82.584639 21.997965, 82.587133 21.998434))",21.995764,82.586119,21.993648,82.583652,21.998434,82.588704,0
CG-JAN-1563,410/3,KH-162,Janjgir-Champa_Semra,सेमरा,Janjgir-Champa Khas,जांजगीर-चांपा खास,Janjgir-Champa,जांजगीर-चांपा,Budhram Mandavi,बुधराम मंडावी,Sukhlal Mandavi,सुखलाल मंडावी,4.5,11.12,17.78,45000.0,BANJAR,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.587133 21.998434, 82.584639 21.997965, 82.584044 21.998370, 82.583583 22.002498, 82.584019 22.003093, 82.587395 22.001799, 82.587192 21.998509, 82.587133 21.998434))",22.000432,82.585443,21.997965,82.583583,22.003093,82.587395,0
CG-JAN-1564,415/1,KH-163,Janjgir-Champa_Bhanpuri,भानपुरी,Janjgir-Champa Khas,जांजगीर-चांपा खास,Janjgir-Champa,जांजगीर-चांपा,Kamla Agrawal,कमला अग्रवाल,Murarilal Agrawal,मुरारीलाल अग्रवाल,4.5,11.12,17.78,45000.0,FOREST,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,1,2.5,1.2,synthetic_voronoi,"POLYGON((82.583674 22.005566, 82.584180 22.006154, 82.588146 22.005825, 82.588574 22.002950, 82.587395 22.001799, 82.584019 22.003093, 82.583674 22.005566))",22.00418,82.58618,22.001799,82.583674,22.006154,82.588574,0
CG-JAN-1565,420/2,KH-164,Janjgir-Champa_Village_A,ग्राम अ,Janjgir-Champa Khas,जांजगीर-चांपा खास,Janjgir-Champa,जांजगीर-चांपा,Lokesh Netam,लोकेश नेताम,Mangal Netam,मंगल नेताम,4.5,11.12,17.78,45000.0,RESIDENTIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.588601 22.006379, 82.588146 22.005825, 82.584180 22.006154, 82.584184 22.009020, 82.587941 22.010213, 82.588100 22.010114, 82.588601 22.006379))",22.007802,82.58642,22.005825,82.58418,22.010213,82.588601,0
CG-JAN-1566,425/3,KH-165,Janjgir-Champa_Village_B,ग्राम ब,Janjgir-Champa Khas,जांजगीर-चांपा खास,Janjgir-Champa,जांजगीर-चांपा,Rajesh Verma,राजेश वर्मा,Late Bhupendra Verma,स्व. भूपेंद्र वर्मा,4.5,11.12,17.78,45000.0,COMMERCIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.587941 22.010213, 82.584184 22.009020, 82.583656 22.009588, 82.583854 22.013733, 82.586935 22.013662, 82.587941 22.010213))",22.0115,82.585533,22.00902,82.583656,22.013733,82.587941,0
CG-JAN-1567,430/1,KH-166,Janjgir-Champa_Semra,सेमरा,Janjgir-Champa Khas,जांजगीर-चांपा खास,Janjgir-Champa,जांजगीर-चांपा,Phoolchand Chandrakar,फूलचंद चंद्राकर,Late Ghanshyam Chandrakar,स्व. घनश्याम चंद्राकर,4.5,11.12,17.78,45000.0,IRRIGATED,Matasi (Yellow Clay Soil),Mahanadi Canal Network,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.583255 22.018020, 82.583274 22.018038, 82.588065 22.017206, 82.587733 22.014512, 82.586935 22.013662, 82.583854 22.013733, 82.583483 22.014024, 82.583255 22.018020))",22.015753,82.585522,22.013662,82.583255,22.018038,82.588065,0
CG-JAN-1568,435/2,KH-167,Janjgir-Champa_Bhanpuri,भानपुरी,Janjgir-Champa Khas,जांजगीर-चांपा खास,Janjgir-Champa,जांजगीर-चांपा,Suresh Sahu,सुरेश साहू,Late Rameshwar Sahu,स्व. रामेश्वर साहू,4.5,11.12,17.78,45000.0,RAIN_FED,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.588065 22.017206, 82.583274 22.018038, 82.584212 22.021490, 82.584426 22.021677, 82.587337 22.021913, 82.588764 22.017992, 82.588065 22.017206))",22.019491,82.586042,22.017206,82.583274,22.021913,82.588764,0
CG-JAN-1569,440/3,KH-168,Janjgir-Champa_Village_A,ग्राम अ,Janjgir-Champa Khas,जांजगीर-चांपा खास,Janjgir-Champa,जांजगीर-चांपा,Anita Patel,अनीता पटेल,Gopal Patel,गोपाल पटेल,4.5,11.12,17.78,45000.0,BANJAR,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.587337 22.021913, 82.584426 22.021677, 82.583462 22.026089, 82.584049 22.026790, 82.587970 22.025400, 82.587592 22.022197, 82.587337 22.021913))",22.024129,82.585708,22.021677,82.583462,22.02679,82.58797,0
CG-JAN-1570,445/1,KH-169,Janjgir-Champa_Village_B,ग्राम ब,Janjgir-Champa Khas,जांजगीर-चांपा खास,Janjgir-Champa,जांजगीर-चांपा,Devendra Kashyap,देवेंद्र कश्यप,Late Ramesh Kashyap,स्व. रमेश कश्यप,4.5,11.12,17.78,45000.0,FOREST,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.584314 22.030000, 82.588549 22.030000, 82.588468 22.025845, 82.587970 22.025400, 82.584049 22.026790, 82.584314 22.030000))",22.027983,82.586462,22.0254,82.584049,22.03,82.588549,0
CG-JAN-1571,450/2,KH-170,Janjgir-Champa_Semra,सेमरा,Janjgir-Champa Khas,जांजगीर-चांपा खास,Janjgir-Champa,जांजगीर-चांपा,Bhupendra Kanwar,भूपेंद्र कंवर,Late Ramesh Kanwar,स्व. रमेश कंवर,4.5,11.12,17.78,45000.0,RESIDENTIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,1,2.5,1.2,synthetic_voronoi,"POLYGON((82.588704 21.994543, 82.591657 21.994282, 82.592347 21.990000, 82.587631 21.990000, 82.587813 21.993648, 82.588704 21.994543))",21.992097,82.589887,21.99,82.587631,21.994543,82.592347,0
CG-JAN-1572,455/3,KH-171,Janjgir-Champa_Bhanpuri,भानपुरी,Janjgir-Champa Khas,जांजगीर-चांपा खास,Janjgir-Champa,जांजगीर-चांपा,Chaitanya Yadav,चैतन्य यादव,Late Rajesh Yadav,स्व. राजेश यादव,4.5,11.12,17.78,45000.0,COMMERCIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.591983 21.994616, 82.591657 21.994282, 82.588704 21.994543, 82.587133 21.998434, 82.587192 21.998509, 82.591109 21.998930, 82.592314 21.997010, 82.591983 21.994616))",21.99667,82.589964,21.994282,82.587133,21.99893,82.592314,0
CG-JAN-1573,460/1,KH-172,Janjgir-Champa_Village_A,ग्राम अ,Janjgir-Champa Khas,जांजगीर-चांपा खास,Janjgir-Champa,जांजगीर-चांपा,Budhram Mandavi,बुधराम मंडावी,Sukhlal Mandavi,सुखलाल मंडावी,4.5,11.12,17.78,45000.0,IRRIGATED,Matasi (Yellow Clay Soil),Mahanadi Canal Network,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.587192 21.998509, 82.587395 22.001799, 82.588574 22.002950, 82.592100 22.002211, 82.592366 22.001989, 82.591109 21.998930, 82.587192 21.998509))",22.000711,82.589513,21.998509,82.587192,22.00295,82.592366,0
CG-JAN-1574,465/2,KH-173,Janjgir-Champa_Village_B,ग्राम ब,Janjgir-Champa Khas,जांजगीर-चांपा खास,Janjgir-Champa,जांजगीर-चांपा,Kamla Agrawal,कमला अग्रवाल,Murarilal Agrawal,मुरारीलाल अग्रवाल,4.5,11.12,17.78,45000.0,RAIN_FED,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.591705 22.006474, 82.592100 22.002211, 82.588574 22.002950, 82.588146 22.005825, 82.588601 22.006379, 82.591499 22.006623, 82.591705 22.006474))",22.00453,82.590204,22.002211,82.588146,22.006623,82.5921,0
CG-JAN-1575,470/3,KH-174,Janjgir-Champa_Semra,सेमरा,Janjgir-Champa Khas,जांजगीर-चांपा खास,Janjgir-Champa,जांजगीर-चांपा,Lokesh Netam,लोकेश नेताम,Mangal Netam,मंगल नेताम,4.5,11.12,17.78,45000.0,BANJAR,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.588601 22.006379, 82.588100 22.010114, 82.591737 22.010772, 82.591499 22.006623, 82.588601 22.006379))",22.00855,82.590003,22.006379,82.5881,22.010772,82.591737,0
CG-JAN-1576,475/1,KH-175,Janjgir-Champa_Bhanpuri,भानपुरी,Janjgir-Champa Khas,जांजगीर-चांपा खास,Janjgir-Champa,जांजगीर-चांपा,Rajesh Verma,राजेश वर्मा,Late Bhupendra Verma,स्व. भूपेंद्र वर्मा,4.5,11.12,17.78,45000.0,FOREST,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.591383 22.013583, 82.592267 22.012396, 82.591998 22.010993, 82.591737 22.010772, 82.588100 22.010114, 82.587941 22.010213, 82.586935 22.013662, 82.587733 22.014512, 82.591383 22.013583))",22.01228,82.589504,22.010114,82.586935,22.014512,82.592267,0
CG-JAN-1577,480/2,KH-176,Janjgir-Champa_Village_A,ग्राम अ,Janjgir-Champa Khas,जांजगीर-चांपा खास,Janjgir-Champa,जांजगीर-चांपा,Phoolchand Chandrakar,फूलचंद चंद्राकर,Late Ghanshyam Chandrakar,स्व. घनश्याम चंद्राकर,4.5,11.12,17.78,45000.0,RESIDENTIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.591383 22.013583, 82.587733 22.014512, 82.588065 22.017206, 82.588764 22.017992, 82.590922 22.018044, 82.591852 22.017350, 82.591383 22.013583))",22.015954,82.589866,22.013583,82.587733,22.018044,82.591852,0
CG-JAN-1578,485/3,KH-177,Janjgir-Champa_Village_B,ग्राम ब,Janjgir-Champa Khas,जांजगीर-चांपा खास,Janjgir-Champa,जांजगीर-चांपा,Suresh Sahu,सुरेश साहू,Late Rameshwar Sahu,स्व. रामेश्वर साहू,4.5,11.12,17.78,45000.0,COMMERCIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,1,2.5,1.2,synthetic_voronoi,"POLYGON((82.588764 22.017992, 82.587337 22.021913, 82.587592 22.022197, 82.592419 22.022325, 82.590922 22.018044, 82.588764 22.017992))",22.020423,82.589843,22.017992,82.587337,22.022325,82.592419,0
CG-JAN-1579,490/1,KH-178,Janjgir-Champa_Semra,सेमरा,Janjgir-Champa Khas,जांजगीर-चांपा खास,Janjgir-Champa,जांजगीर-चांपा,Anita Patel,अनीता पटेल,Gopal Patel,गोपाल पटेल,4.5,11.12,17.78,45000.0,IRRIGATED,Matasi (Yellow Clay Soil),Mahanadi Canal Network,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.587970 22.025400, 82.588468 22.025845, 82.591590 22.025624, 82.592421 22.022327, 82.592419 22.022325, 82.587592 22.022197, 82.587970 22.025400))",22.023904,82.589885,22.022197,82.587592,22.025845,82.592421,0
CG-JAN-1580,495/2,KH-179,Janjgir-Champa_Bhanpuri,भानपुरी,Janjgir-Champa Khas,जांजगीर-चांपा खास,Janjgir-Champa,जांजगीर-चांपा,Devendra Kashyap,देवेंद्र कश्यप,Late Ramesh Kashyap,स्व. रमेश कश्यप,4.5,11.12,17.78,45000.0,RAIN_FED,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.591590 22.025624, 82.588468 22.025845, 82.588549 22.030000, 82.592459 22.030000, 82.592543 22.026955, 82.591590 22.025624))",22.027906,82.590465,22.025624,82.588468,22.03,82.592543,0
CG-JAN-1581,500/3,KH-100,Janjgir-Champa_Village_A,ग्राम अ,Janjgir-Champa Khas,जांजगीर-चांपा खास,Janjgir-Champa,जांजगीर-चांपा,Bhupendra Kanwar,भूपेंद्र कंवर,Late Ramesh Kanwar,स्व. रमेश कंवर,4.5,11.12,17.78,45000.0,BANJAR,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.591983 21.994616, 82.595327 21.994492, 82.596219 21.993518, 82.596084 21.990000, 82.592347 21.990000, 82.591657 21.994282, 82.591983 21.994616))",21.992304,82.594019,21.99,82.591657,21.994616,82.596219,0
CG-JAN-1582,505/1,KH-101,Janjgir-Champa_Village_B,ग्राम ब,Janjgir-Champa Khas,जांजगीर-चांपा खास,Janjgir-Champa,जांजगीर-चांपा,Chaitanya Yadav,चैतन्य यादव,Late Rajesh Yadav,स्व. राजेश यादव,4.5,11.12,17.78,45000.0,FOREST,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.595327 21.994492, 82.591983 21.994616, 82.592314 21.997010, 82.595722 21.998489, 82.596561 21.997534, 82.595327 21.994492))",21.996271,82.594263,21.994492,82.591983,21.998489,82.596561,0
CG-JAN-1583,510/2,KH-102,Janjgir-Champa_Semra,सेमरा,Janjgir-Champa Khas,जांजगीर-चांपा खास,Janjgir-Champa,जांजगीर-चांपा,Budhram Mandavi,बुधराम मंडावी,Sukhlal Mandavi,सुखलाल मंडावी,4.5,11.12,17.78,45000.0,RESIDENTIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.595515 22.001432, 82.595722 21.998489, 82.592314 21.997010, 82.591109 21.998930, 82.592366 22.001989, 82.594708 22.002029, 82.595515 22.001432))",21.999704,82.59351,21.99701,82.591109,22.002029,82.595722,0
CG-JAN-1584,515/3,KH-103,Janjgir-Champa_Bhanpuri,भानपुरी,Janjgir-Champa Khas,जांजगीर-चांपा खास,Janjgir-Champa,जांजगीर-चांपा,Kamla Agrawal,कमला अग्रवाल,Murarilal Agrawal,मुरारीलाल अग्रवाल,4.5,11.12,17.78,45000.0,COMMERCIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.592366 22.001989, 82.592100 22.002211, 82.591705 22.006474, 82.595228 22.006710, 82.595489 22.006132, 82.594708 22.002029, 82.592366 22.001989))",22.004449,82.59354,22.001989,82.591705,22.00671,82.595489,0
CG-JAN-1585,520/1,KH-104,Janjgir-Champa_Village_A,ग्राम अ,Janjgir-Champa Khas,जांजगीर-चांपा खास,Janjgir-Champa,जांजगीर-चांपा,Lokesh Netam,लोकेश नेताम,Mangal Netam,मंगल नेताम,4.5,11.12,17.78,45000.0,IRRIGATED,Matasi (Yellow Clay Soil),Mahanadi Canal Network,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,1,2.5,1.2,synthetic_voronoi,"POLYGON((82.595228 22.006710, 82.591705 22.006474, 82.591499 22.006623, 82.591737 22.010772, 82.591998 22.010993, 82.595732 22.008767, 82.595228 22.006710))",22.008364,82.593327,22.006474,82.591499,22.010993,82.595732,0
CG-JAN-1586,525/2,KH-105,Janjgir-Champa_Village_B,ग्राम ब,Janjgir-Champa Khas,जांजगीर-चांपा खास,Janjgir-Champa,जांजगीर-चांपा,Rajesh Verma,राजेश वर्मा,Late Bhupendra Verma,स्व. भूपेंद्र वर्मा,4.5,11.12,17.78,45000.0,RAIN_FED,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.595619 22.014130, 82.596741 22.013143, 82.596985 22.009602, 82.595732 22.008767, 82.591998 22.010993, 82.592267 22.012396, 82.595619 22.014130))",22.011461,82.594851,22.008767,82.591998,22.01413,82.596985,0
CG-JAN-1587,530/3,KH-106,Janjgir-Champa_Semra,सेमरा,Janjgir-Champa Khas,जांजगीर-चांपा खास,Janjgir-Champa,जांजगीर-चांपा,Phoolchand Chandrakar,फूलचंद चंद्राकर,Late Ghanshyam Chandrakar,स्व. घनश्याम चंद्राकर,4.5,11.12,17.78,45000.0,BANJAR,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.591852 22.017350, 82.595619 22.017226, 82.595619 22.014130, 82.592267 22.012396, 82.591383 22.013583, 82.591852 22.017350))",22.015175,82.593475,22.012396,82.591383,22.01735,82.595619,0
CG-JAN-1588,535/1,KH-107,Janjgir-Champa_Bhanpuri,भानपुरी,Janjgir-Champa Khas,जांजगीर-चांपा खास,Janjgir-Champa,जांजगीर-चांपा,Suresh Sahu,सुरेश साहू,Late Rameshwar Sahu,स्व. रामेश्वर साहू,4.5,11.12,17.78,45000.0,FOREST,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.595332 22.021985, 82.596224 22.017935, 82.595619 22.017226, 82.591852 22.017350, 82.590922 22.018044, 82.592419 22.022325, 82.592421 22.022327, 82.595332 22.021985))",22.01953,82.59368,22.017226,82.590922,22.022327,82.596224,0
CG-JAN-1589,540/2,KH-108,Janjgir-Champa_Village_A,ग्राम अ,Janjgir-Champa Khas,जांजगीर-चांपा खास,Janjgir-Champa,जांजगीर-चांपा,Anita Patel,अनीता पटेल,Gopal Patel,गोपाल पटेल,4.5,11.12,17.78,45000.0,RESIDENTIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.592543 22.026955, 82.596258 22.025524, 82.596043 22.022738, 82.595332 22.021985, 82.592421 22.022327, 82.591590 22.025624, 82.592543 22.026955))",22.024341,82.593951,22.021985,82.59159,22.026955,82.596258,0
CG-JAN-1590,545/3,KH-109,Janjgir-Champa_Village_B,ग्राम ब,Janjgir-Champa Khas,जांजगीर-चांपा खास,Janjgir-Champa,जांजगीर-चांपा,Devendra Kashyap,देवेंद्र कश्यप,Late Ramesh Kashyap,स्व. रमेश कश्यप,4.5,11.12,17.78,45000.0,COMMERCIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.596258 22.025524, 82.592543 22.026955, 82.592459 22.030000, 82.595640 22.030000, 82.596372 22.025665, 82.596258 22.025524))",22.028038,82.594371,22.025524,82.592459,22.03,82.596372,0
